PartitionKey,RowKey,Timestamp,message
17817,1.53946E+12,2019-10-13T18:48:08.317Z,"[{""messageId"":114,""deviceId"":""rp1"",""temperature"":21.76729440459131,""humidity"":66.03324764369592}]"
17817,1.53946E+12,2019-10-13T18:48:11.941Z,"[{""messageId"":113,""deviceId"":""rp3"",""temperature"":31.431355888891083,""humidity"":70.82276159632457}]"
17817,1.53946E+12,2019-10-13T18:48:13.048Z,"[{""messageId"":114,""deviceId"":""rp2"",""temperature"":26.563034978897818,""humidity"":79.02978175269335}]"
17817,1.53946E+12,2019-10-13T18:48:13.149Z,"[{""messageId"":115,""deviceId"":""rp1"",""temperature"":31.082315128387165,""humidity"":73.1253127872827}]"
17817,1.53946E+12,2019-10-13T18:48:16.885Z,"[{""messageId"":114,""deviceId"":""rp3"",""temperature"":21.99973310038929,""humidity"":79.70599641626102}]"
17817,1.53946E+12,2019-10-13T18:48:17.960Z,"[{""messageId"":115,""deviceId"":""rp2"",""temperature"":25.0273966462093,""humidity"":61.58073678905504}]"
17817,1.53946E+12,2019-10-13T18:48:19.052Z,"[{""messageId"":116,""deviceId"":""rp1"",""temperature"":20.84287726415579,""humidity"":79.61531032513126}]"
17817,1.53946E+12,2019-10-13T18:48:22.207Z,"[{""messageId"":115,""deviceId"":""rp3"",""temperature"":22.736215849986813,""humidity"":67.81100078508263}]"
17817,1.53946E+12,2019-10-13T18:48:23.140Z,"[{""messageId"":116,""deviceId"":""rp2"",""temperature"":27.031015420011492,""humidity"":76.01725907079415}]"
17817,1.53946E+12,2019-10-13T18:48:24.013Z,"[{""messageId"":117,""deviceId"":""rp1"",""temperature"":27.585547886979555,""humidity"":70.29275942461301}]"
17817,1.53946E+12,2019-10-13T18:48:26.936Z,"[{""messageId"":116,""deviceId"":""rp3"",""temperature"":24.33921192797689,""humidity"":78.36412967779931}]"
17817,1.53946E+12,2019-10-13T18:48:28.081Z,"[{""messageId"":117,""deviceId"":""rp2"",""temperature"":24.098833108750036,""humidity"":77.61679487047076}]"
17817,1.53946E+12,2019-10-13T18:48:28.910Z,"[{""messageId"":118,""deviceId"":""rp1"",""temperature"":28.43090515811366,""humidity"":60.52927839336594}]"
17817,1.53946E+12,2019-10-13T18:48:32.052Z,"[{""messageId"":117,""deviceId"":""rp3"",""temperature"":27.418944446676697,""humidity"":60.85924112663716}]"
17817,1.53946E+12,2019-10-13T18:48:33.044Z,"[{""messageId"":118,""deviceId"":""rp2"",""temperature"":23.28504991903751,""humidity"":69.80563101610096}]"
17817,1.53946E+12,2019-10-13T18:48:34.083Z,"[{""messageId"":119,""deviceId"":""rp1"",""temperature"":27.95151153904369,""humidity"":61.358084194095724}]"
17817,1.53946E+12,2019-10-13T18:48:36.952Z,"[{""messageId"":118,""deviceId"":""rp3"",""temperature"":27.601548115899327,""humidity"":62.344768828938946}]"
17817,1.53946E+12,2019-10-13T18:48:38.079Z,"[{""messageId"":119,""deviceId"":""rp2"",""temperature"":29.1135502373321,""humidity"":79.02135360390446}]"
17817,1.53946E+12,2019-10-13T18:48:38.907Z,"[{""messageId"":120,""deviceId"":""rp1"",""temperature"":22.848747472206668,""humidity"":63.58426321388543}]"
17817,1.53946E+12,2019-10-13T18:48:42.044Z,"[{""messageId"":119,""deviceId"":""rp3"",""temperature"":28.58906794995577,""humidity"":61.06375658608929}]"
17817,1.53946E+12,2019-10-13T18:48:42.982Z,"[{""messageId"":120,""deviceId"":""rp2"",""temperature"":21.610816611728396,""humidity"":64.31885274884843}]"
17817,1.53946E+12,2019-10-13T18:48:44.058Z,"[{""messageId"":121,""deviceId"":""rp1"",""temperature"":26.300139243278743,""humidity"":63.65789076731331}]"
17817,1.53946E+12,2019-10-13T18:48:46.984Z,"[{""messageId"":120,""deviceId"":""rp3"",""temperature"":24.52072664303116,""humidity"":74.72383546532551}]"
17817,1.53946E+12,2019-10-13T18:48:47.932Z,"[{""messageId"":121,""deviceId"":""rp2"",""temperature"":31.213636334741718,""humidity"":72.49391754776813}]"
17817,1.53946E+12,2019-10-13T18:48:48.967Z,"[{""messageId"":122,""deviceId"":""rp1"",""temperature"":27.411476783930123,""humidity"":69.54704958691386}]"
17817,1.53946E+12,2019-10-13T18:48:52.085Z,"[{""messageId"":121,""deviceId"":""rp3"",""temperature"":25.68281809109297,""humidity"":75.52161873389542}]"
17817,1.53946E+12,2019-10-13T18:48:53.304Z,"[{""messageId"":122,""deviceId"":""rp2"",""temperature"":29.525146646789942,""humidity"":74.38226180427077}]"
17817,1.53946E+12,2019-10-13T18:48:54.116Z,"[{""messageId"":123,""deviceId"":""rp1"",""temperature"":23.75147684709378,""humidity"":65.7739768091997}]"
17817,1.53946E+12,2019-10-13T18:48:57.001Z,"[{""messageId"":122,""deviceId"":""rp3"",""temperature"":30.145369029960303,""humidity"":76.92646512531546}]"
17817,1.53946E+12,2019-10-13T18:48:58.028Z,"[{""messageId"":123,""deviceId"":""rp2"",""temperature"":29.0336290576793,""humidity"":76.08054463355359}]"
17817,1.53946E+12,2019-10-13T18:48:59.071Z,"[{""messageId"":124,""deviceId"":""rp1"",""temperature"":23.460275023934145,""humidity"":60.02394146611758}]"
17817,1.53946E+12,2019-10-13T18:49:01.902Z,"[{""messageId"":123,""deviceId"":""rp3"",""temperature"":21.888899580776325,""humidity"":60.16494676626714}]"
17817,1.53946E+12,2019-10-13T18:49:02.933Z,"[{""messageId"":124,""deviceId"":""rp2"",""temperature"":30.060766802674888,""humidity"":61.42624834759663}]"
17817,1.53946E+12,2019-10-13T18:49:04.213Z,"[{""messageId"":125,""deviceId"":""rp1"",""temperature"":28.62691958091797,""humidity"":71.17459371651961}]"
17817,1.53946E+12,2019-10-14T04:50:28.862Z,"[{""messageId"":124,""deviceId"":""rp3"",""temperature"":25.36804897315818,""humidity"":73.25831147694018}]"
17817,1.53946E+12,2019-10-13T18:49:07.907Z,"[{""messageId"":125,""deviceId"":""rp2"",""temperature"":25.190436800143676,""humidity"":76.0595882809809}]"
17817,1.53946E+12,2019-10-13T18:49:08.939Z,"[{""messageId"":126,""deviceId"":""rp1"",""temperature"":27.236762590711958,""humidity"":63.47512085828013}]"
17817,1.53946E+12,2019-10-13T18:49:12.026Z,"[{""messageId"":125,""deviceId"":""rp3"",""temperature"":24.60947589746878,""humidity"":64.87724566831255}]"
17817,1.53946E+12,2019-10-13T18:49:13.074Z,"[{""messageId"":126,""deviceId"":""rp2"",""temperature"":22.461173037199586,""humidity"":65.00328087828733}]"
17817,1.53946E+12,2019-10-13T18:49:13.926Z,"[{""messageId"":127,""deviceId"":""rp1"",""temperature"":20.158012678329207,""humidity"":77.51138967544813}]"
17817,1.53946E+12,2019-10-13T18:49:16.918Z,"[{""messageId"":126,""deviceId"":""rp3"",""temperature"":22.972722223129935,""humidity"":68.85979952497568}]"
17817,1.53946E+12,2019-10-14T04:29:26.007Z,"[{""messageId"":127,""deviceId"":""rp2"",""temperature"":25.118041170062725,""humidity"":67.08450206718287}]"
17817,1.53946E+12,2019-10-13T18:49:19.043Z,"[{""messageId"":128,""deviceId"":""rp1"",""temperature"":31.449038972063374,""humidity"":73.0704470645009}]"
17817,1.53946E+12,2019-10-13T18:49:22.082Z,"[{""messageId"":127,""deviceId"":""rp3"",""temperature"":22.871117852747567,""humidity"":72.85616316665603}]"
17817,1.53946E+12,2019-10-13T18:49:22.930Z,"[{""messageId"":128,""deviceId"":""rp2"",""temperature"":31.281967186256427,""humidity"":74.84106652494634}]"
17817,1.53946E+12,2019-10-13T18:49:24.164Z,"[{""messageId"":129,""deviceId"":""rp1"",""temperature"":28.213091492026635,""humidity"":67.45693452707708}]"
17817,1.53946E+12,2019-10-13T18:49:27.000Z,"[{""messageId"":128,""deviceId"":""rp3"",""temperature"":20.180856024765106,""humidity"":76.54987832664906}]"
17817,1.53946E+12,2019-10-13T18:49:28.064Z,"[{""messageId"":129,""deviceId"":""rp2"",""temperature"":22.628428201750484,""humidity"":72.12819474146683}]"
17817,1.53946E+12,2019-10-13T18:49:28.904Z,"[{""messageId"":130,""deviceId"":""rp1"",""temperature"":24.328658620677874,""humidity"":61.822173333873465}]"
17817,1.53946E+12,2019-10-13T18:49:31.898Z,"[{""messageId"":129,""deviceId"":""rp3"",""temperature"":26.08079318100354,""humidity"":69.92255886608459}]"
17817,1.53946E+12,2019-10-13T18:49:32.973Z,"[{""messageId"":130,""deviceId"":""rp2"",""temperature"":31.57120615135014,""humidity"":65.15847384255278}]"
17817,1.53946E+12,2019-10-13T18:49:34.036Z,"[{""messageId"":131,""deviceId"":""rp1"",""temperature"":22.710865961074543,""humidity"":62.094973438578755}]"
17817,1.53946E+12,2019-10-13T18:49:37.038Z,"[{""messageId"":130,""deviceId"":""rp3"",""temperature"":31.681003948206477,""humidity"":77.48916202772571}]"
17817,1.53946E+12,2019-10-13T18:49:38.115Z,"[{""messageId"":131,""deviceId"":""rp2"",""temperature"":26.95866951545001,""humidity"":60.13136455323457}]"
17817,1.53946E+12,2019-10-13T18:49:39.028Z,"[{""messageId"":132,""deviceId"":""rp1"",""temperature"":22.116701415667666,""humidity"":78.07976919439378}]"
17817,1.53946E+12,2019-10-13T18:49:42.004Z,"[{""messageId"":131,""deviceId"":""rp3"",""temperature"":29.573264150089067,""humidity"":67.4807362019536}]"
17817,1.53946E+12,2019-10-13T18:49:43.091Z,"[{""messageId"":132,""deviceId"":""rp2"",""temperature"":29.289402892896476,""humidity"":69.51851317927995}]"
17817,1.53946E+12,2019-10-13T18:49:43.934Z,"[{""messageId"":133,""deviceId"":""rp1"",""temperature"":23.325760245813168,""humidity"":78.21817099583583}]"
17817,1.53946E+12,2019-10-13T18:49:46.913Z,"[{""messageId"":132,""deviceId"":""rp3"",""temperature"":30.07960856361594,""humidity"":70.3314441360498}]"
17817,1.53946E+12,2019-10-14T04:29:42.099Z,"[{""messageId"":133,""deviceId"":""rp2"",""temperature"":21.524792613358095,""humidity"":67.74982670712728}]"
17817,1.53946E+12,2019-10-13T18:49:49.089Z,"[{""messageId"":134,""deviceId"":""rp1"",""temperature"":22.29092646825714,""humidity"":60.06348028260828}]"
17817,1.53946E+12,2019-10-13T18:49:52.079Z,"[{""messageId"":133,""deviceId"":""rp3"",""temperature"":26.09186912613233,""humidity"":69.36862286736094}]"
17817,1.53946E+12,2019-10-13T18:49:53.023Z,"[{""messageId"":134,""deviceId"":""rp2"",""temperature"":30.647563830191977,""humidity"":64.57007818643476}]"
17817,1.53946E+12,2019-10-13T18:49:54.053Z,"[{""messageId"":135,""deviceId"":""rp1"",""temperature"":27.375674262563116,""humidity"":62.867325190002134}]"
17817,1.53946E+12,2019-10-13T18:49:57.013Z,"[{""messageId"":134,""deviceId"":""rp3"",""temperature"":27.76098161669055,""humidity"":78.42506687729973}]"
17817,1.53946E+12,2019-10-13T18:49:57.924Z,"[{""messageId"":135,""deviceId"":""rp2"",""temperature"":31.78776303360005,""humidity"":68.88956957256462}]"
17817,1.53946E+12,2019-10-13T18:49:58.994Z,"[{""messageId"":136,""deviceId"":""rp1"",""temperature"":20.569892906066993,""humidity"":66.65297678693089}]"
17817,1.53946E+12,2019-10-13T18:50:02.138Z,"[{""messageId"":135,""deviceId"":""rp3"",""temperature"":26.270209468532222,""humidity"":70.74758645253885}]"
17817,1.53946E+12,2019-10-13T18:50:03.219Z,"[{""messageId"":136,""deviceId"":""rp2"",""temperature"":25.545885082369487,""humidity"":70.70725350328166}]"
17817,1.53946E+12,2019-10-13T18:50:04.031Z,"[{""messageId"":137,""deviceId"":""rp1"",""temperature"":29.745783996647216,""humidity"":73.03857292242293}]"
17817,1.53946E+12,2019-10-13T18:50:07.062Z,"[{""messageId"":136,""deviceId"":""rp3"",""temperature"":24.983674295206395,""humidity"":75.74665092781466}]"
17817,1.53946E+12,2019-10-13T18:50:08.111Z,"[{""messageId"":137,""deviceId"":""rp2"",""temperature"":28.22524965376408,""humidity"":77.23998659580143}]"
17817,1.53946E+12,2019-10-13T18:50:08.945Z,"[{""messageId"":138,""deviceId"":""rp1"",""temperature"":30.313549333875805,""humidity"":75.25481364523891}]"
17817,1.53946E+12,2019-10-13T18:50:11.972Z,"[{""messageId"":137,""deviceId"":""rp3"",""temperature"":20.043107358267754,""humidity"":63.689219614439395}]"
17817,1.53946E+12,2019-10-13T18:50:13.079Z,"[{""messageId"":138,""deviceId"":""rp2"",""temperature"":22.26003455780146,""humidity"":78.66208130728522}]"
17817,1.53946E+12,2019-10-13T18:50:13.901Z,"[{""messageId"":139,""deviceId"":""rp1"",""temperature"":29.694881851959245,""humidity"":60.71523528416533}]"
17817,1.53946E+12,2019-10-13T18:50:16.918Z,"[{""messageId"":138,""deviceId"":""rp3"",""temperature"":29.981371334052735,""humidity"":78.24472142733266}]"
17817,1.53946E+12,2019-10-13T18:50:17.985Z,"[{""messageId"":139,""deviceId"":""rp2"",""temperature"":25.935813232323678,""humidity"":67.31985929874045}]"
17817,1.53946E+12,2019-10-13T18:50:19.059Z,"[{""messageId"":140,""deviceId"":""rp1"",""temperature"":29.424613108621877,""humidity"":71.8450212979238}]"
17817,1.53946E+12,2019-10-13T18:50:22.012Z,"[{""messageId"":139,""deviceId"":""rp3"",""temperature"":31.61622420033123,""humidity"":62.40431840619017}]"
17817,1.53946E+12,2019-10-13T18:50:22.932Z,"[{""messageId"":140,""deviceId"":""rp2"",""temperature"":21.45000312851495,""humidity"":71.91934073962008}]"
17817,1.53946E+12,2019-10-13T18:50:23.962Z,"[{""messageId"":141,""deviceId"":""rp1"",""temperature"":28.78741265054549,""humidity"":76.21027946577884}]"
17817,1.53946E+12,2019-10-13T18:50:26.947Z,"[{""messageId"":140,""deviceId"":""rp3"",""temperature"":31.90934514592324,""humidity"":63.36834818306856}]"
17817,1.53946E+12,2019-10-13T18:50:27.914Z,"[{""messageId"":141,""deviceId"":""rp2"",""temperature"":20.554190543812886,""humidity"":66.7397961096095}]"
17817,1.53946E+12,2019-10-13T18:50:28.943Z,"[{""messageId"":142,""deviceId"":""rp1"",""temperature"":29.07896981120109,""humidity"":67.31424831125821}]"
17817,1.53946E+12,2019-10-13T18:50:32.045Z,"[{""messageId"":141,""deviceId"":""rp3"",""temperature"":27.684987724405875,""humidity"":62.71847724058092}]"
17817,1.53946E+12,2019-10-13T18:50:33.044Z,"[{""messageId"":142,""deviceId"":""rp2"",""temperature"":27.81345336442888,""humidity"":66.80762027323641}]"
17817,1.53946E+12,2019-10-13T18:50:34.111Z,"[{""messageId"":143,""deviceId"":""rp1"",""temperature"":20.17940609050281,""humidity"":65.86141100057185}]"
17817,1.53946E+12,2019-10-13T18:50:37.030Z,"[{""messageId"":142,""deviceId"":""rp3"",""temperature"":27.249448701875817,""humidity"":61.71197519803172}]"
17817,1.53946E+12,2019-10-13T18:50:38.015Z,"[{""messageId"":143,""deviceId"":""rp2"",""temperature"":30.291477147573577,""humidity"":75.62379904001101}]"
17817,1.53946E+12,2019-10-13T18:50:39.069Z,"[{""messageId"":144,""deviceId"":""rp1"",""temperature"":30.615385545065173,""humidity"":70.72101834142134}]"
17817,1.53946E+12,2019-10-13T18:50:41.930Z,"[{""messageId"":143,""deviceId"":""rp3"",""temperature"":23.0940783384283,""humidity"":75.79738975592844}]"
17817,1.53946E+12,2019-10-13T18:50:43.023Z,"[{""messageId"":144,""deviceId"":""rp2"",""temperature"":21.794946258673157,""humidity"":62.59437362624343}]"
17817,1.53946E+12,2019-10-13T18:50:44.058Z,"[{""messageId"":145,""deviceId"":""rp1"",""temperature"":29.761008707793703,""humidity"":67.54554915761503}]"
17817,1.53946E+12,2019-10-13T18:50:47.056Z,"[{""messageId"":144,""deviceId"":""rp3"",""temperature"":31.092278741315177,""humidity"":67.7325567519219}]"
17817,1.53946E+12,2019-10-13T18:50:47.935Z,"[{""messageId"":145,""deviceId"":""rp2"",""temperature"":28.757155944868117,""humidity"":65.71212521508362}]"
17817,1.53946E+12,2019-10-13T18:50:49.005Z,"[{""messageId"":146,""deviceId"":""rp1"",""temperature"":23.61081574841224,""humidity"":69.07320552308286}]"
17817,1.53946E+12,2019-10-13T18:50:52.012Z,"[{""messageId"":145,""deviceId"":""rp3"",""temperature"":24.052461089345815,""humidity"":61.658038778290624}]"
17817,1.53946E+12,2019-10-13T18:50:53.088Z,"[{""messageId"":146,""deviceId"":""rp2"",""temperature"":31.13555958818098,""humidity"":70.74935192892693}]"
17817,1.53946E+12,2019-10-13T18:50:53.942Z,"[{""messageId"":147,""deviceId"":""rp1"",""temperature"":27.327275611566822,""humidity"":77.97221999515367}]"
17817,1.53946E+12,2019-10-13T18:50:56.918Z,"[{""messageId"":146,""deviceId"":""rp3"",""temperature"":25.04565906847146,""humidity"":73.35504380807137}]"
17817,1.53946E+12,2019-10-13T18:50:58.054Z,"[{""messageId"":147,""deviceId"":""rp2"",""temperature"":31.24923100444698,""humidity"":60.3501505560046}]"
17817,1.53946E+12,2019-10-13T18:50:59.092Z,"[{""messageId"":148,""deviceId"":""rp1"",""temperature"":23.109376161339377,""humidity"":70.61063608592475}]"
17817,1.53946E+12,2019-10-13T18:51:02.066Z,"[{""messageId"":147,""deviceId"":""rp3"",""temperature"":28.6410725201575,""humidity"":63.61534263615449}]"
17817,1.53946E+12,2019-10-13T18:51:03.021Z,"[{""messageId"":148,""deviceId"":""rp2"",""temperature"":25.52926450362606,""humidity"":69.6681775845347}]"
17817,1.53946E+12,2019-10-13T18:51:04.044Z,"[{""messageId"":149,""deviceId"":""rp1"",""temperature"":22.01897956044266,""humidity"":79.42360044081155}]"
17817,1.53946E+12,2019-10-13T18:51:06.980Z,"[{""messageId"":148,""deviceId"":""rp3"",""temperature"":27.3252294582287,""humidity"":63.72068650812352}]"
17817,1.53946E+12,2019-10-13T18:51:08.131Z,"[{""messageId"":149,""deviceId"":""rp2"",""temperature"":25.208473744326685,""humidity"":73.71001049956709}]"
17817,1.53946E+12,2019-10-13T18:51:09.036Z,"[{""messageId"":150,""deviceId"":""rp1"",""temperature"":25.81230053380895,""humidity"":69.82405661293252}]"
17817,1.53946E+12,2019-10-13T18:51:12.077Z,"[{""messageId"":149,""deviceId"":""rp3"",""temperature"":23.694648687842033,""humidity"":62.02702207055292}]"
17817,1.53946E+12,2019-10-13T18:51:12.904Z,"[{""messageId"":150,""deviceId"":""rp2"",""temperature"":28.6428454127629,""humidity"":76.59097721053354}]"
17817,1.53946E+12,2019-10-13T18:51:13.942Z,"[{""messageId"":151,""deviceId"":""rp1"",""temperature"":28.174612605612037,""humidity"":62.235701148841315}]"
17817,1.53946E+12,2019-10-13T18:51:17.018Z,"[{""messageId"":150,""deviceId"":""rp3"",""temperature"":21.471499105978804,""humidity"":69.9718149031514}]"
17817,1.53946E+12,2019-10-13T18:51:18.071Z,"[{""messageId"":151,""deviceId"":""rp2"",""temperature"":23.833258358459787,""humidity"":65.38035694902733}]"
17817,1.53946E+12,2019-10-13T18:51:19.096Z,"[{""messageId"":152,""deviceId"":""rp1"",""temperature"":22.25240719129282,""humidity"":62.55615120219146}]"
17817,1.53946E+12,2019-10-13T18:51:21.918Z,"[{""messageId"":151,""deviceId"":""rp3"",""temperature"":26.279273976358006,""humidity"":69.75861467499178}]"
17817,1.53946E+12,2019-10-13T18:51:23.020Z,"[{""messageId"":152,""deviceId"":""rp2"",""temperature"":30.722978484861166,""humidity"":67.86211704040811}]"
17817,1.53946E+12,2019-10-13T18:51:24.049Z,"[{""messageId"":153,""deviceId"":""rp1"",""temperature"":31.579087735635387,""humidity"":75.55238495797367}]"
17817,1.53946E+12,2019-10-13T18:51:27.078Z,"[{""messageId"":152,""deviceId"":""rp3"",""temperature"":22.187220102296493,""humidity"":71.83918970323421}]"
17817,1.53946E+12,2019-10-13T18:51:27.936Z,"[{""messageId"":153,""deviceId"":""rp2"",""temperature"":21.766418509497612,""humidity"":73.97732820688552}]"
17817,1.53946E+12,2019-10-13T18:51:29.010Z,"[{""messageId"":154,""deviceId"":""rp1"",""temperature"":20.637711866765613,""humidity"":76.08418470016237}]"
17817,1.53946E+12,2019-10-13T18:51:31.982Z,"[{""messageId"":153,""deviceId"":""rp3"",""temperature"":23.522357518940005,""humidity"":61.29489518001721}]"
17817,1.53946E+12,2019-10-13T18:51:33.077Z,"[{""messageId"":154,""deviceId"":""rp2"",""temperature"":29.695715276401685,""humidity"":78.91524424105316}]"
17817,1.53946E+12,2019-10-13T18:51:33.931Z,"[{""messageId"":155,""deviceId"":""rp1"",""temperature"":30.41718916412897,""humidity"":77.69199827294358}]"
17817,1.53946E+12,2019-10-13T18:51:36.942Z,"[{""messageId"":154,""deviceId"":""rp3"",""temperature"":26.747216037311254,""humidity"":67.39602873963314}]"
17817,1.53946E+12,2019-10-13T18:51:38.020Z,"[{""messageId"":155,""deviceId"":""rp2"",""temperature"":29.867344835499225,""humidity"":60.097010140259485}]"
17817,1.53946E+12,2019-10-13T18:51:39.060Z,"[{""messageId"":156,""deviceId"":""rp1"",""temperature"":29.858986389919103,""humidity"":79.23706086365085}]"
17817,1.53946E+12,2019-10-13T18:51:42.077Z,"[{""messageId"":155,""deviceId"":""rp3"",""temperature"":22.186512188065905,""humidity"":67.29950083476864}]"
17817,1.53946E+12,2019-10-13T18:51:42.987Z,"[{""messageId"":156,""deviceId"":""rp2"",""temperature"":20.090753532346227,""humidity"":63.31293177198105}]"
17817,1.53946E+12,2019-10-13T18:51:44.023Z,"[{""messageId"":157,""deviceId"":""rp1"",""temperature"":20.58235228262926,""humidity"":68.26822311176346}]"
17817,1.53946E+12,2019-10-13T18:51:47.019Z,"[{""messageId"":156,""deviceId"":""rp3"",""temperature"":25.78081182912585,""humidity"":65.73236456251583}]"
17817,1.53946E+12,2019-10-13T18:51:47.914Z,"[{""messageId"":157,""deviceId"":""rp2"",""temperature"":29.4158856200625,""humidity"":66.65797447425192}]"
17817,1.53946E+12,2019-10-13T18:51:48.978Z,"[{""messageId"":158,""deviceId"":""rp1"",""temperature"":31.92901931089233,""humidity"":79.67610472623664}]"
17817,1.53946E+12,2019-10-13T18:51:51.936Z,"[{""messageId"":157,""deviceId"":""rp3"",""temperature"":22.69876097307163,""humidity"":61.42722809728116}]"
17817,1.53946E+12,2019-10-13T18:51:53.085Z,"[{""messageId"":158,""deviceId"":""rp2"",""temperature"":21.208402615503076,""humidity"":71.91523721040859}]"
17817,1.53946E+12,2019-10-13T18:51:53.951Z,"[{""messageId"":159,""deviceId"":""rp1"",""temperature"":30.740631318662757,""humidity"":68.87039441888984}]"
17817,1.53946E+12,2019-10-13T18:51:56.877Z,"[{""messageId"":158,""deviceId"":""rp3"",""temperature"":28.05904574351151,""humidity"":60.875589710096826}]"
17817,1.53946E+12,2019-10-13T18:51:58.253Z,"[{""messageId"":159,""deviceId"":""rp2"",""temperature"":25.066334140034492,""humidity"":68.15525596701625}]"
17817,1.53946E+12,2019-10-13T18:51:59.115Z,"[{""messageId"":160,""deviceId"":""rp1"",""temperature"":21.947260327767758,""humidity"":64.94216757867594}]"
17817,1.53946E+12,2019-10-13T18:52:01.975Z,"[{""messageId"":159,""deviceId"":""rp3"",""temperature"":28.941103388655087,""humidity"":70.86580286751726}]"
17817,1.53946E+12,2019-10-13T18:52:02.994Z,"[{""messageId"":160,""deviceId"":""rp2"",""temperature"":28.292518295968843,""humidity"":74.15266681715262}]"
17817,1.53946E+12,2019-10-13T18:52:04.023Z,"[{""messageId"":161,""deviceId"":""rp1"",""temperature"":30.638368476563002,""humidity"":77.65063448493662}]"
17817,1.53946E+12,2019-10-13T18:52:06.906Z,"[{""messageId"":160,""deviceId"":""rp3"",""temperature"":22.766430144178837,""humidity"":62.08522631669578}]"
17817,1.53946E+12,2019-10-13T18:52:07.946Z,"[{""messageId"":161,""deviceId"":""rp2"",""temperature"":23.059031756720692,""humidity"":62.17337016353541}]"
17817,1.53946E+12,2019-10-13T18:52:08.991Z,"[{""messageId"":162,""deviceId"":""rp1"",""temperature"":31.13930389756154,""humidity"":77.7785633612148}]"
17817,1.53946E+12,2019-10-13T18:52:12.014Z,"[{""messageId"":161,""deviceId"":""rp3"",""temperature"":24.066702774668947,""humidity"":64.54351428970654}]"
17817,1.53946E+12,2019-10-13T18:52:13.091Z,"[{""messageId"":162,""deviceId"":""rp2"",""temperature"":28.327599486715485,""humidity"":73.48239125674327}]"
17817,1.53946E+12,2019-10-13T18:52:13.987Z,"[{""messageId"":163,""deviceId"":""rp1"",""temperature"":31.49679987898101,""humidity"":70.26921930250401}]"
17817,1.53946E+12,2019-10-13T18:52:16.967Z,"[{""messageId"":162,""deviceId"":""rp3"",""temperature"":22.598479356954236,""humidity"":69.32925096297768}]"
17817,1.53946E+12,2019-10-13T18:52:18.097Z,"[{""messageId"":163,""deviceId"":""rp2"",""temperature"":22.478854217465756,""humidity"":77.2394083363478}]"
17817,1.53946E+12,2019-10-13T18:52:19.156Z,"[{""messageId"":164,""deviceId"":""rp1"",""temperature"":23.637632349984464,""humidity"":72.85358058232421}]"
17817,1.53946E+12,2019-10-13T18:52:22.077Z,"[{""messageId"":163,""deviceId"":""rp3"",""temperature"":26.133462570000187,""humidity"":75.84984892278776}]"
17817,1.53946E+12,2019-10-13T18:52:23.063Z,"[{""messageId"":164,""deviceId"":""rp2"",""temperature"":22.246067736375853,""humidity"":65.64395087800747}]"
17817,1.53946E+12,2019-10-13T18:52:24.104Z,"[{""messageId"":165,""deviceId"":""rp1"",""temperature"":26.08264129247662,""humidity"":78.37676755188951}]"
17817,1.53946E+12,2019-10-13T18:52:27.023Z,"[{""messageId"":164,""deviceId"":""rp3"",""temperature"":27.61393953472827,""humidity"":67.2007636679503}]"
17817,1.53946E+12,2019-10-13T18:52:27.985Z,"[{""messageId"":165,""deviceId"":""rp2"",""temperature"":28.25002792866295,""humidity"":78.68885578951495}]"
17817,1.53946E+12,2019-10-13T18:52:29.056Z,"[{""messageId"":166,""deviceId"":""rp1"",""temperature"":26.78952722188625,""humidity"":79.86554247623134}]"
17817,1.53946E+12,2019-10-13T18:52:32.125Z,"[{""messageId"":165,""deviceId"":""rp3"",""temperature"":30.38693393051377,""humidity"":61.1455044788923}]"
17817,1.53946E+12,2019-10-13T18:52:32.922Z,"[{""messageId"":166,""deviceId"":""rp2"",""temperature"":29.358505786457222,""humidity"":79.97578387899247}]"
17817,1.53946E+12,2019-10-14T04:30:04.946Z,"[{""messageId"":167,""deviceId"":""rp1"",""temperature"":21.72851247725458,""humidity"":66.98954475796966}]"
17817,1.53946E+12,2019-10-13T18:52:37.133Z,"[{""messageId"":166,""deviceId"":""rp3"",""temperature"":28.63032673780859,""humidity"":70.92527729548561}]"
17817,1.53946E+12,2019-10-13T18:52:38.081Z,"[{""messageId"":167,""deviceId"":""rp2"",""temperature"":31.228332350926095,""humidity"":66.75507992793594}]"
17817,1.53946E+12,2019-10-13T18:52:38.963Z,"[{""messageId"":168,""deviceId"":""rp1"",""temperature"":23.520781527016652,""humidity"":63.45727897083712}]"
17817,1.53946E+12,2019-10-13T18:52:42.035Z,"[{""messageId"":167,""deviceId"":""rp3"",""temperature"":20.820694012878338,""humidity"":66.95910067279857}]"
17817,1.53946E+12,2019-10-13T18:52:43.054Z,"[{""messageId"":168,""deviceId"":""rp2"",""temperature"":30.941468122205126,""humidity"":78.12990922299903}]"
17817,1.53946E+12,2019-10-13T18:52:43.941Z,"[{""messageId"":169,""deviceId"":""rp1"",""temperature"":26.181420983959164,""humidity"":72.99279685410652}]"
17817,1.53946E+12,2019-10-13T18:52:46.980Z,"[{""messageId"":168,""deviceId"":""rp3"",""temperature"":22.61373879025031,""humidity"":75.71209995819972}]"
17817,1.53946E+12,2019-10-13T18:52:48.058Z,"[{""messageId"":169,""deviceId"":""rp2"",""temperature"":20.63515105813339,""humidity"":66.92084910404749}]"
